"GRID_ID","Mean_SWF","Mean_SHDI","SD_SHDI","Mean_Elev","Mean_Slope","Mean_Aspect","Mean_Temp","Mean_Rs","Mean_P","Mean_Soil_pote","SD_Rs","SD_P","SD_Temp","SD_Soil_pote","SD_Elev","SD_Aspect","SD_Slope","Mean_Bulk_Dens","SD_Bulk_Dens","Mean_Ca_Exg","SD_Ca_Exg","Mean_Clay","SD_Clay","Mean_Sand","SD_Sand","Mean_Silt","SD_Silt"
"AH-21",0.0369211708553993,0.206836475114096,0.250788261985447,0.291467164214045,0.381559561929232,0.295290998454113,0.153720287544744,0.200089915007115,0.09223201714245,0.256926699242974,0.420433292505614,0.134658814949888,0.0370463507652935,0.2865048364918,0.226863595925895,0.228240732556877,0.151479931541104,0.414170797991447,0.174007521758707,0.337249131184284,0.0062072015766603,0.217424163250836,0.0882083533328007,0.112296506232813,0.136796643795741,0.308466806074703,0.166307016467074
"AH-22",0.0845483650174006,0.232116026056658,0.211334332327658,0.498877277184885,0.272591073936016,0.358723952280264,0.309463835141816,0.422303773959895,0.357964184582499,0.27735710619669,0.145049910955963,0.136776724819365,0.00455233888734562,0.411302009237687,0.0274798342429487,0.316907524336324,0.153476186498614,0.220631963941148,0.292724021686569,0.237268231876238,0.0597363403677134,0.0530856122204128,0.0977717231385138,0.289511899134452,0.0488066731582417,0.253990530761668,0.266450700959381
"AH-23",0.16558128208966,0.165220015934066,0.197692840429596,0.202429531311897,0.559879025682507,0.195751738680479,0.493142938030924,0.358984691589202,0.182916179900613,0.190769245734664,0.135985200441222,0.0433929916653642,0.0923079974481552,0.206422778728953,0.115145528523781,0.265425163847933,0.140644530435362,0.752624124527095,0.0142596385674218,0.00510892038532345,0.120353025572046,0.0874768142746767,0.164550383469549,0.262635569239436,0.2091880441285,0.450230644829141,0.0498365221062064
"AH-24",0.266807128600745,0.859654367936231,0.514339548475971,0.376059935709366,0.0635745710323228,0.129686601714629,0.708243480651756,0.408600193217565,0.734460491898167,0.460052382970467,0.0378966064586151,0.0777418340444569,0.0948162969210337,0.101340602492105,0.277941054713748,0.151408887777222,0.124859694199332,0.745077489651316,0.00522826525272518,0.111251434571025,0.0818278857511183,0.0612315285763091,0.0926673741212122,0.230509575830997,0.154000607213216,0.476427962154796,0.122339785438262
"AH-25",0.167642234961805,0.205818576186265,0.145117856778658,0.368938035755842,0.0762269216036908,0.406233175785399,0.24576188810515,0.136960207085305,0.032623454904109,0.178805252886261,0.167406711319624,0.126582695724533,0.185768900239104,0.256670436796504,0.0579703670030363,0.0753687241143042,0.123640813248154,0.544489414930176,0.154678846097856,0.146346887877193,0.16057097281928,0.172418316803315,0.12025569729726,0.51889906384955,0.291042238084027,0.55312273605026,0.236184451333715
"AH-26",0.125009018392604,0.196295981800835,0.123334500949443,0.334146823793568,0.333486910031678,0.382643722592763,0.300855490728521,0.378425921903185,0.394849326676083,0.255170004870946,0.400698137788424,0.194864961536261,0.0498321781391474,0.135902279288244,0.00219064202226874,0.125860467444171,0.353545959599722,0.555642698434752,0.152536973833447,0.266577629591531,0.0226337054607377,0.0495179077837071,0.0765147330404607,0.281937232836479,0.201908010403185,0.461938538548891,0.265876471636473
"AH-9",0.016306872492067,0.0241376269431474,0.196973243072785,0.776914590898805,0.299142309942414,0.270256097600411,0.6260654852109,0.359015134742139,0.741136023906578,0.241258305692069,0.108340161493299,0.00406080160713931,0.106251693659425,0.778769800344323,0.397961651827063,0.42747163446094,0.253566119062168,0.761522926656967,0.222875198076497,0.357048067556704,0.112380597740108,0.755654700039976,0.704356609937539,0.270225623002724,0.35717305163933,0.731021447168593,0.670425038757544
"AI-11",0.290384164814955,0.169111853440358,0.341413999975636,0.767108611256587,0.547181355261344,0.70353093824179,0.511393702351316,0.207996444886703,0.57989031061256,0.308809595668662,0.282744570850653,0.14740993462686,0.278321769585318,0.357384501363218,0.0263528884892387,0.313471873762925,0.362251779062751,0.79294720926473,0.486657113403477,0.0349823549028102,0.778650464328244,0.276336031940351,0.313580560432953,0.257875360389719,0.0313936233905419,0.367016766581364,0.265211802688854
"AI-12",0.203262643621444,0.0982033789280966,0.281333526216858,0.726316672380869,0.517630234578589,0.238920984744618,0.615268533379225,0.236560582451773,0.526672976365118,0.147394622726823,0.316411586511337,0.0767675762854857,0.214637775777151,0.265782824873088,0.567267637975683,0.235510348159275,0.214578013356374,0.707660736845479,0.558227248549563,0.0343596999466061,0.745754566667622,0.609780447128578,0.403401818461596,0.131051875508516,0.166683422572559,0.56787405074894,0.406228678816032
"AI-13",0.508344430796878,0.263568242236438,0.314280991102268,0.787886466602647,0.260836296207728,0.414680027402449,0.455416828592112,0.371898630135677,0.18082680660535,0.220352430413474,0.00288545679958579,0.157873285331091,0.184769341749913,0.267580561190593,0.564102915695194,0.411034593403739,0.167804420057142,0.773573148228926,0.523014594748982,0.577811627929227,0.704775438146584,0.0382763944549396,0.346594914108356,0.0173046372436989,0.31049884510656,0.654091547850363,0.264295585183873
"AI-14",0.0831755068858877,0.320399554796099,0.288096782978718,0.533318472588742,0.075532971782906,0.474983159689773,0.302955038473896,0.338254033607138,0.42969034152828,0.334318971355341,0.35348994592611,0.152151495005974,0.122321716906206,0.110512020375796,0.323282143123027,0.375473480484987,0.340450741498771,0.514843865842184,0.369629865949477,0.417167753163744,0.0406101366432446,0.222377092292938,0.259069323289384,0.285173197193826,0.136638064716131,0.606767866598836,0.175608339820259
"AI-15",0.197733943724186,0.13385320596295,0.100385393902941,0.384513531751334,0.294262643489746,0.253780066812935,0.426306008167198,0.26903875904268,0.356773435965843,0.263507603504274,0.163484263088821,0.0662332370436068,0.0631196100501823,0.124754605652923,0.0947919732869905,0.333418672527375,0.0567412386091541,0.537995430893872,0.188517179378458,0.175368398696777,0.497418318810866,0.297659286314733,0.355082351508509,0.310986115769388,0.104194386523696,0.471205184454722,0.347029363115971
"AI-16",0.188996645406059,0.272588871301433,0.00513618147725776,0.243536569781367,0.263312594465251,0.214085706271292,0.185739604588747,0.345607960176513,0.283142763276378,0.427232853198855,0.34629989749782,0.141199606883559,0.110960247347084,0.41246715042751,0.179553829043432,0.270166125692243,0.0813156258737993,0.617687519470304,0.176196758939016,0.258930885225143,0.086699101778354,0.316554699635104,0.154350912954439,0.0414171967833301,0.0466536777021359,0.202269163252978,0.176183017001826
"AI-17",0.0920805484093861,0.0433964722847073,0.354012747484525,0.364052337984421,0.247442557354293,0.37478029245543,0.242865864822431,0.424512492731205,0.262254888246322,0.206414481613777,0.175778144922442,0.0960541070963139,0.0340817481008791,0.366793488040165,0.146320569140416,0.000245087029350554,0.165753165891612,0.769042191637726,0.0415975181865405,0.449890927325659,0.191980894992419,0.511605108396505,0.139906554298171,0.327250294046598,0.142540522211944,0.183042177702213,0.219196960359866
"AI-18",0.116437739816775,0.0914891646020038,0.191839693580238,0.248011650888199,0.141943495612119,0.126942812218523,0.288906794660548,0.439724940124945,0.284221403502002,0.496367084134753,0.0261193555393773,0.0948719178455547,0.0677292508639989,0.252912833560465,0.246846411273471,0.160022722775244,0.0898491237923892,0.764900569883054,0.0821022116184554,0.35031927363944,0.107878072754218,0.131911582062366,0.0348302792115026,0.422087111652734,0.422520371013692,0.492749050184061,0.156760796045471
"AI-19",0.0310951220765215,0.104942255922457,0.0142348544956022,0.0797427705168189,0.312647299125745,0.124503232773614,0.179322914175755,0.403548015374166,0.177559548358166,0.00286958604151753,0.0799991464031183,0.223986632684913,0.0623694028226427,0.273118027497544,0.167943922151901,0.143989514023536,0.141468104502613,0.654480151647831,0.00341277280069295,0.449517298295741,0.448778969003453,0.0111840636823338,0.237605257156891,0.0685194251862333,0.361128357212347,0.205859278486958,0.326109541365332
"AI-20",0.184932830091707,0.442150853294362,0.0694429958449929,0.436862954486196,0.036866511674899,0.182611011645093,0.600319819389531,0.125583811186889,0.434996362002856,0.158571333806109,0.391646325115109,0.155557481391808,0.129283837549534,0.310905476017584,0.0177471978343464,0.277176296590251,0.331843720646086,0.523845660040425,0.0384040458499176,0.378942572888119,0.171878993718784,0.230058774694625,0.104148872994132,0.0727772759556387,0.0161384464121244,0.272970446448129,0.210040772564075
"AI-21",0.230736836365979,0.32931321248901,0.17955474770754,0.475815141165378,0.569821036199083,0.211532393506991,0.27447635236007,0.0799818825097694,0.330793508574216,0.254724872864287,0.26370606185609,0.0308512572997419,0.115425168363228,0.403288381041078,0.439221127038447,0.391958076610218,0.568366050749214,0.66411421268808,0.296408649572622,0.318915920409588,0.189658085238691,0.436001478380445,0.368818982657275,0.129213239826423,0.0890286782410697,0.172585796268033,0.179425080810981
"AI-22",0.147273251371132,0.154803959654213,0.0846947923618853,0.248550204410104,0.484830065754778,0.192767690097702,0.457770433218625,0.415715867731314,0.511407524491908,0.0409505031726471,0.333588114220746,0.0541347297793372,0.0561060798741981,0.00696690575517873,0.0668847907173536,0.0469791736186821,0.123081647801661,0.597034332628742,0.0619916767788457,0.280906332694604,0.031820397253741,0.0911367303647511,0.0955816909409946,0.20234210420624,0.183582182871908,0.526699529603015,0.326403454485322
"AI-23",0.0678971689426941,0.794594413100765,0.402281229689366,0.158100221237458,0.189021760417595,0.319465745193297,0.342390344079613,0.202511653118626,0.42688031017505,0.298630806734702,0.387985659600699,0.146792778289633,0.0591757423262669,0.233173662694655,0.0301588134813093,0.244463968971212,0,0.592407969803689,0.229355777385341,0.327244610488349,0.0536711717597561,0.0626654498547582,0.0286175929616279,0.428966609267285,0.101426584061449,0.425134933472176,0.342698890345717
"AI-24",0.104989373367156,0.0369675519851642,0.120781750976734,0.202840153177895,0.261134043842842,0.312079820783425,0.613599509223216,0.826491472810158,0.317152778456518,0.233613911771579,0.243900214432016,0.264875810810352,0.0661533637137502,0.172288164867676,0.31694832643327,0.0366754250872342,0.118342326194481,0.345171339371566,0.0543509144720912,0.137750918230846,0.0686849302698812,0.129659751306934,0.111296918570639,0.711934537692145,0.44273214438422,0.480496507816003,0.315362944256286
"AI-25",0.142156935457479,0.0674211291612783,0.128123457487828,0.325408101982382,0.0128619880782602,0.157326753180912,0.437564605814909,0.199188285737899,0.0840966853544919,0.112823086898408,0.322610287217165,0.122547109993303,0.165699919036146,0.0273005504219153,0.260864981246336,0.181027294519633,0.106307593289923,0.209736311598788,0.0348922297815551,0.188804071232318,0.00503716254814876,0.157141279497976,0.271302707945039,0.723252808597814,0.510104386832475,0.587638586242425,0.206050434968334
"AI-8",0.451247844931632,0.120251318992493,0.276528834362752,0.734220675482973,0.633934751501039,0.012901289779072,0.638872171331263,0.295030300765038,0.537932830631394,0.0732857406647585,0.109154673788167,0.164429515067419,0.0986937189729004,0.289944163681934,0.702356870274947,0.331459711207488,0.206743706725922,0.693854868809268,0.534986310893504,0.349292203162461,0.746710929187697,0.530367866493,0.407870192343834,0.321167003996178,0.254866950224624,0.561273301443703,0.540310345387273
"AJ-11",0.411644828903261,0.192511879763309,0.187795385353374,0.742713476927111,0.442528782321118,0.0257620643741375,0.641825752727714,0.186262245242018,0.537541131094038,0.223863764924687,0.472744485790521,0.251491788073222,0.0845266437593349,0.47273581110879,0.301939567966276,0.446384318419644,0.188699509624041,0.719455333353502,0.499417883762018,0.028805513115609,0.766916079482419,0.565909171769447,0.241941571805667,0.192243160476419,0.0321722462957568,0.409814451916392,0.197052876465748
"AJ-12",0.199246242645891,0.0649647804705723,0.207534145967099,0.296818761679437,0.363938994409669,0.691000931494796,0.272651817768256,0.0301176677592779,0.467570691380817,0.190227044378998,0.22628789139336,0.24989411673332,0.213514103579572,0.0914985310775228,0.252392764944219,0.300652249216391,0.232563579710513,0.707545605519724,0.355402189931845,0.268879494487035,0.488336307674896,0.0398477130190684,0.389807147740167,0.364927129644055,0.10634106588453,0.43866362223924,0.029617950813361
"AJ-13",0.381030138354029,0.015303450842836,0.123853782764547,0.234769173100314,0.353663781907043,0.187121797101863,0.168479194531745,0.0721187215956251,0.285702731947435,0.191187032676824,0.0407501123847689,0.184416104488084,0.106527547359493,0.309461223748591,0.0379944774664108,0.263279889775705,0.217459326079776,0.712793720411839,0.481247489994903,0.30713149386928,0.622974170214099,0.099445629416461,0.217643512802175,0.0234568776156437,0.0219101777670568,0.232995247253352,0.25958526921801
"AJ-14",0.215490187857702,0.249767196932242,0.0758132667940361,0.272048706049282,0.338908209131544,0.204055921099389,0.395596947117872,0.0299217170143393,0.313846844589269,0.21084157789445,0.122770050446057,0.271061993950577,0.136566386498909,0.0631032316678408,0.143135915305106,0.281502689275875,0.173020749999402,0.656016683658912,0.261908969941311,0.586024709831679,0.379426560476098,0.257979563637369,0.366667986995444,0.429098892520153,0.140187598700079,0.303790822393411,0.13651226310272
"AJ-15",0.349017085475282,0.290970368233309,0.266772024385001,0.177766397572261,0.288894559455991,0.5149313007831,0.50390162168097,0.520033821197891,0.317736903244154,0.329126202524405,0.218645604704651,0.0629936550001027,0.0191602796457626,0.00772907381413739,0.212739182639196,0.157130938617984,0.244217808251295,0.581905256880364,0.261295930992552,0.360475942741114,0.29202088225118,0.290065252663377,0.298401394663914,0.131004056796848,0.0946883954920226,0.257565456254366,0.182756376261139
"AJ-16",0.0393241246363776,0.0862853877255736,0.0846469251756661,0.114643517542516,0.284274848084204,0.133733677954384,0.224770414391493,0.0531186672687905,0.0326194076801002,0.322772099115511,0.336837057849296,0.221500316803276,0.120781985404325,0.244791486725898,0.107307929282383,0.243959264644499,0.0725506241950232,0.548569946068579,0.15151918703656,0.346657988275592,0.147907363204035,0.232582168617738,0.233018453474616,0.207829871777148,0.0609654658450638,0.305849667131844,0.2629671206821
"AJ-17",0.0458265802591013,0.307044872410692,0.294506684257346,0.152561202976122,0.330431694855527,0.328073525915558,0.0572082983880109,0.0743257743905197,0.154809184599185,0.342558268234668,0.0641463389750212,0.0539294708935249,0.154853629708044,0.252578298613574,0.209982374681739,0.173646557526471,0.255889932842382,0.699931138492193,0.0392733046614457,0.396565700274748,0.139607394871565,0.110203972134055,0.243667717033136,0.141195675117328,0.0616366069992209,0.376128937775251,0.403765523110156
"AJ-18",0.0264638661113657,0.178738752298172,0.0867620033067302,0.340897958454762,0.144511853872578,0.364449677864083,0.0844304340180952,0.340415927688711,0.249522307566168,0.614205281582084,0.211697510744019,0.0441563670824008,0.135441918751264,0.213746046822373,0.0931426069071259,0.407176575671782,0.0559927746228237,0.721545594914398,0.0477750379686839,0.308919570692872,0.214076257545109,0.197291930340761,0.243156771669851,0.0194448183891264,0.291740678012084,0.148875117316049,0.186989012475393
"AJ-19",0.0795529110799985,0.220805073044747,0.0797537701023582,0,0.204884890291151,0.362818412980037,0.353346383975071,0.495513907180721,0.285491856363828,0.512811908851385,0.24205783565982,0.190559283121752,0.0514647906508611,0.254169057449442,0.168732344296728,0.135467891997943,0.0100202497138472,0.693287227066866,0.00895775024307482,0.477125030781181,0.0579667930645067,0.0594539094003576,0.196963903997136,0.464784168924402,0.364967419428416,0.00397093782525608,0.195629717346104
"AJ-20",0.123752967903066,0.274591431655552,0.066535379335602,0.387348583605597,0.240638121796156,0.395632142398771,0.192136963471514,0.359876126188114,0.307302362747875,0.15595507073138,0.00537753756143471,0.2545426754427,0.213946545274401,0.359679762411031,0.192051646141601,0.0744530764349632,0.0718516671650557,0.47562013836697,0.166726273916947,0.345020700445854,0.106313916327805,0.115797814030018,0.164602273359249,0.33308870722069,0.201083734568665,0.278634676688472,0.371926638667905
"AJ-21",0.267302113129639,0.418387421825316,0,0.511308232359154,0.79012596831726,0.155764438429329,0.570187902177314,0.00267250244187247,0.610876058830054,0.191766693734172,0.250304662044925,0.00424442387560005,0.185374348221897,0.391448752396229,0.417821808636533,0.458481995425121,0.594631490308417,0.718607097184748,0.0340674429550378,0.188197333402785,0.0106565135958435,0.0327177046570645,0.274311154472741,0.183394512882381,0.275341746618897,0.497464808177132,0.523411187205611
"AJ-22",0.101589964012337,0.0751806345000642,0.117045117545808,0.339836539274137,0.491052406044606,0.209296329560923,0.0717607623080426,0.304536640844577,0.39065680998971,0.0122266354341365,0.0872702213089954,0.114116671847434,0.0584158431838474,0.336370385573116,0.175149860481463,0.130791131370983,0.171734548723591,0.688404354307328,0.222116431147946,0.238699344326779,0.108768802144628,0.421892294343351,0.202012551269413,0.302133723493541,0.0914006612587836,0.36924051717039,0.153873240437522
"AJ-23",0.0923743266563699,0.778342516695506,0.477396174100945,0.116742307837784,0.204654455695642,0.112496931144503,0.508248834549814,0.271710501036593,0.0217882954657755,0.17474475756619,0.446377322793835,0.152431304202879,0.0937864193174378,0.167616986432165,0.259171692785612,0.0114915597863307,0.09729486764526,0.707563710384391,0.253328723986483,0.440936661517885,0.0259088172320559,0.07980631191269,0.157610685709207,0.618209673807321,0.66382124701415,0.641269166371279,0.204513927001313
"AJ-24",0.112397153683297,0.676740051749851,0.371345382331172,0.239367562504247,0.0598600877729997,0.380915163037465,0.314642668329298,0.594189369028226,0.0634876548945394,0.165218091175633,0.104043153014941,0.103136845402701,0.105819734304925,0.137218942635601,0.0197818178989332,0.0344732784956193,0.106740977943812,0.605676833932996,0.0640984986137229,0.280234693942693,0.102043987321898,0.295565399448243,0.0493655921218064,0.529231326221024,0.305589551903329,0.352727481071858,0.404974981560834
"AJ-25",0.0584905549910775,0.159313874999929,0.0377076582533043,0.383794587268227,0.220055640450117,0.387509519627724,0.0961367590210831,0.400841680486036,0.399891682260502,0.286282434667893,0.275220725835575,0.150865323537172,0.0295341247205197,0.187409619790229,0.106234364352985,0.00880061283637949,0.226765313015697,0.600885047468078,0.20368778256417,0.0348543470953142,0.103790241053527,0.0849057770054707,0.00722981823543367,0.598500464128382,0.372556630962189,0.343179137714646,0.290341698852876
"AJ-26",0.0726260164159922,0.057754725627358,0.025716346787099,0.210774291594709,0.381685116431211,0.623087939570008,0.321523888328291,0.499351166860284,0.190605609348178,0.388870820189294,0.155320461003175,0.102250387078458,0.236100974820761,0.454032532189792,0.239358005073671,0.0970213119039745,0.0359362765269289,0.477355362546289,0.0752758350821458,0.0553131694358537,0.0417775105900714,0.357787828353938,0.0452906153937254,0.59152164500289,0.351211710466485,0.411666093032821,0.233713119934857
"AJ-28",0.0767283019319548,0.055949769173138,0.103843402514304,0.265573805453065,0.146829947693822,0.474983252509128,0.419687590373315,0.812940074005654,0.322431381422923,0.103112699279101,0.371278116048123,0.0688261714313537,0.0260153666924002,0.246417743349597,0.257539168068729,0.0260275902942955,0.17139778479747,0.630557149735244,0.172104951640481,0.0906541721872201,0.091758603369736,0.145488237059922,0.155748377390404,0.173840341936548,0.139765150743163,0.558092637744794,0.521770554568118
"AJ-8",0.352149737146028,0.105294222066561,0.252690486589879,0.653447772214047,0.184030356542963,0.197145905324358,0.344235762414184,0.0823080195410273,0.277576421229075,0.132157768869677,0.171689722265624,0.213841595076723,0.0687385682363356,0.14025833873602,0.339186418709123,0.287376452566217,0.241557877648476,0.767886837245118,0.557816501609572,0.544922061907772,0.673267521704953,0.45002963991701,0.228903481513351,0.325158406330282,0.0576088394547988,0.543179651671475,0.356927191697356
"AJ-9",0.238598632130793,0.167594494037439,0.190510241808702,0.76085442603289,0.648865715342472,0.591929996756469,0.271143791156202,0.078634549690783,0.39529320509793,0.0991940335556183,0.121549892614914,0.0982530043608434,0.0233170387824406,0.405522239175474,0.523690951218509,0.442547714755747,0.633249410599003,0.744634160825273,0.550027208579444,0.501886979497775,0.778662960993904,0.511406457273793,0.23663800070487,0.109946044213633,0.0534374817187164,0.445182435852403,0.034529605086543
"AK-11",0.282518673399877,0.0212843644057633,0.12704708498358,0.151495977107489,0.356782162529562,0.304942778035822,0.538157722848301,0.167377757614113,0.513138702906321,0.369107148899041,0.147454149394259,0.273912024464924,0.071800835347368,0.252388499871883,0.244952745356967,0.348836904782538,0.195271107063609,0.645222245012481,0.809858049645353,0.370580184925812,0.613758567211423,0.712667276305381,0.192903899260787,0.0780686859800432,0.151964239128543,0.382304527658975,0.760488802706912
"AK-12",0.155596781244937,0.0572254669707168,0.0423834086582497,0.264873478251238,0.00940801322449613,0.270261521496226,0.289331190850709,0.298865066371207,0.433705670732852,0.241438118930306,0.335485959211557,0.179995383043333,0.11645561204415,0.249635855347317,0.277431931433417,0.364481851938179,0.175595298490472,0.718043815490899,0.0234395023647538,0.0961326244511944,0.602797078024992,0.196851218752734,0.38066953216217,0.136571143840741,0.105924353277933,0.240174677890429,0.0957548745213284
"AK-13",0.156239527495407,0.227697866422911,0.0590659132386251,0.157504578243621,0.220418841313985,0.513398848797546,0.252568363034663,0.268411363524172,0.167379537541776,0.199668234204497,0.0317766930761003,0.183142961509254,0.173605678490705,0.168536028548709,0.325415183105983,0.369173119914573,0.185305349332274,0.620512484228354,0.224240660641116,0.337154999822412,0.0622326674708441,0.260863906088439,0.312147873113761,0.179451517532237,0.100830748048467,0.204422165912506,0.41033387871054
"AK-14",0.0845032665770665,0.232378400614723,0.282311671081758,0.103131934848758,0.188247405709924,0.365296627553463,0.175500175861728,0.205268373248496,0.201229328976882,0.331774518187568,0.412545870671106,0.0385569462056116,0.377282534923628,0.115610343711607,0.204697059304468,0.302289705954221,0.148847760879725,0.46754690427543,0.197689702041258,0.304494125368762,0.216713700209894,0.190630652764441,0.274494955776779,0.270588759532958,0.0617448421202969,0.284479394329595,0.280760229729373
"AK-15",0.120127596651729,0.306008791083716,0.223277865334326,0.487151542603717,0.3301476412584,0.00150156350052635,0.225296821663285,0.250284949943214,0.29835703842607,0.306416646059961,0.397949623460504,0.286133197637508,0.116026906278659,0.289735061673402,0.294221738860457,0.0405692314528102,0.139684661227657,0.310117712897812,0.117946055727437,0.101862827655863,0.53634338758015,0.278746642490053,0.291712214776398,0.0586524504985041,0.00757319179259276,0.353872685692714,0.452639613314433
"AK-16",0.0296439905945245,0.118083488932433,0.182012570006394,0.198437292771562,0.164894580341655,0.110951337053537,0.0167895752566195,0.29119185898462,0.308600657215393,0.352076536402979,0.269445310884027,0.0610995403186647,0.0697189404763294,0.109382416846908,0.0607709470855281,0.0130797142599844,0.264063579720909,0.562653449344926,0.1797810774379,0.121870207863412,0.0851217291914324,0.17855116034972,0.175214238842047,0.109626273353468,0.171297210881731,0.170293691002916,0.261486460773317
"AK-17",0.646453729114161,0.441804725504238,0.0265703723858109,0.305645179133096,0.16061144262576,0.481837664381355,0.440492231441729,0.0162258534151829,0.574673282525986,0.289181076959657,0.249852659465923,0.18504893840484,0.131648204876775,0.471734716283413,0.187993921103709,0.177892776031144,0.215498855130069,0.677006698466335,0.339453972769393,0.154721338907295,0.0271269169315691,0.256997370354805,0.351404048877291,0.267838643859822,0.108463044218085,0.229501155303773,0.234272495350266
"AK-19",0.196384028501396,0.194656447709803,0.343562066728402,0.0169929320918057,0.389143772915647,0.0219818509211271,0.742231566814307,0.333773941564967,0.635251161407624,0.441173029122578,0.365865836145909,0.137852984662568,0.177069084444835,0.278141870564186,0.306425513363767,0.136286522953289,0.266207008691439,0.744761550257122,0.0234672124398056,0.462199524576343,0.304154827077603,0.228263464788419,0.074223444405757,0.474239141160268,0.180126490644127,0.533146275289521,0.128155445100438
"AK-20",0.171170787725115,0.180066583766296,0.158642302158937,0.431715913545895,0.483824921151767,0.400045745912037,0.428206877982018,0.206329991721602,0.480569692311789,0.31893188097094,0.225363211454724,0.00820411553447268,0.134578186167935,0.194810269122233,0.346142094017903,0.370883556056605,0.516716708639839,0.338726160719672,0.211723824190473,0.135160509538782,0.218527973009375,0.0206524490808104,0.217066805882947,0.144411324012123,0.163746823130522,0.307559928720407,0.245842891192897
"AK-21",0.227234355853069,0.0270187902914907,0.2251211427798,0.32096919005587,0.547850589947083,0.045669221763534,0.0891120504538749,0.098528260525102,0.237765703009911,0.251460939251373,0.0667876770119725,0.136065663590757,0.136972487282159,0.187781091933561,0.212704840080644,0.0917872362141912,0.205490273433653,0.671045382836017,0.0185933081740742,0.0776166502203276,0.032393643631974,0.474411204279012,0.176611423733117,0,0.0389658017966217,0.458931201560282,0.490518007670994
"AK-22",0.245210710991224,0.0902628724482602,0.386468080966214,0.279515546916834,0.399109035518828,0.315461953179708,0.330084636800164,0.319862938111875,0.483644346377029,0.393193556757265,0.354955306639786,0.0130936962119678,0.222313199053049,0.345687621570277,0.14369407364883,0.0981713770570256,0.263339222750987,0.548589019003015,0.265820744119381,0.297967996709214,0.30286201672524,0.0901219426567482,0.138318088649979,0.219141255877675,0.206275188024331,0.386013590345116,0.15292349545859
"AK-23",0.180819428072675,0.0952144130614873,0.164535070433924,0.237002810761814,0.0451093701250312,0.35404976465954,0.395963736395975,0.521912037719843,0.475665600110102,0.246939705492123,0.0297440813878488,0.09812067768552,0.182124474702007,0.29305705571771,0.0810577438359502,0.149438045014103,0.252551591805592,0.547152137183706,0.134735784229295,0.326607870389128,0.156312136370344,0.364832584588451,0.0900382414034413,0.391603797602894,0.425436556993826,0.290496897748749,0.289841596458678
"AK-24",0.0852860789702773,0.238192835002472,0.302613245404619,0.293774023405975,0.298470635215866,0.137401044909765,0.596469032258976,0.247820647007194,0.273308238919074,0.256166272815219,0.428495466015465,0.230996456075653,0.112485657227079,0.158689971960645,0.0760289451914379,0.127930753536902,0.162717775148288,0.738604364809253,0.204548495554544,0.479280621895755,0.332932589456163,0.222914609371162,0.259948774453372,0.318871498901172,0.246751573819279,0.475606110770486,0.366128883547849
"AK-25",0.0268750501863462,0.0452111539864693,0.0221797871494408,0.212792242382793,0.183920835382259,0.115381536304829,0.196904523079865,0.380315326988666,0.234142390622937,0.0048442015772953,0.0521079072211693,0.00767317545750231,0.0576978096048801,0.112559071131135,0.196956592261212,0.059840148266252,0.042911401607677,0.461908379148928,0.0558047706943659,0.181834095713388,0.0375293399117048,0.438965764885793,0.30397822562107,0.615784535071879,0.491332078827726,0.419095933517109,0.278332812850699
"AK-26",0.00347174313067436,0.044047963464378,0.110736047035733,0.15535434643035,0.31793870659196,0.153959422511364,0.481146051570337,0.247050626612519,0.487098240056514,0.265710831751689,0.352622035792532,0.053076617542375,0.0729179037757656,0.039687565316697,0.0756603234606676,0.102733652188919,0.0416449715596158,0.586261213755775,0.02586821559547,0.330447923577486,0.0962704429926437,0.40895105723836,0.0214778077614098,0.306075089581534,0.15095091831353,0.603167875553288,0.460422787545265
"AK-27",0.0144214478031319,0.771374407117928,0.572561234958135,0.302048557291941,0.34166368996944,0.417544832698798,0.163829340071847,0.655901443990456,0.345274722274679,0.295085077024216,0.468572495084113,0.0969119138507552,0.205562691926138,0.257836255596817,0.359572765129058,0.0331536156884441,0.205706649469919,0.428067436220895,0.02305871319782,0.215754025020224,0.274270066886882,0.288615389821281,0.00468100805260314,0.542654075409283,0.120264819860761,0.662293787517138,0.531180053684031
"AK-28",0.195495810621042,0.0733058580894099,0.234035084817955,0.389386982009834,0.0882184086617002,0.305930143360868,0.428226901992978,0.713692127007805,0.00502236025115403,0.384066882489102,0.161011616370659,0.0729685087162875,0.228250659377786,0.152800806028267,0.30005730945659,0.0688563995675399,0.0190299935291131,0.462181436417711,0.0990172671162594,0.235468806369277,0.116717337749518,0.234463183326433,0.178898036603926,0.610208924523307,0.0905525521176922,0.539347044640247,0.482043717373474
"AK-29",0.0782875981477494,0.0125687203433645,0.0473956830617849,0.366883457117926,0.155437003679475,0.650686546281362,0.0231591835531798,0.565127642965794,0.282061115561419,0.223287081974681,0.193429539892775,0.00637538901806854,0.183102127439397,0.400435276291139,0.278374949797577,0.350160228937916,0.0398385434958004,0.591523076014452,0.26228263344287,0.507089301215511,0.249602439557516,0.564695354482198,0.0880297396151003,0.254181572318071,0.00141229423555423,0.00144461994683097,0.0120033966515409
