GRID_ID,Mean_Biomass,SD_Biomass,Mean_SWF,Mean_SHDI,SD_SHDI,Mean_Elev,Mean_Slope,Mean_Aspect,Mean_Temp,Mean_Rs,Mean_P,Mean_Soil_pote,SD_Rs,SD_P,SD_Temp,SD_Soil_pote,SD_Elev,SD_Aspect,SD_Slope,Mean_Bulk_Dens,SD_Bulk_Dens,Mean_Ca_Exg,SD_Ca_Exg,Mean_Clay,SD_Clay,Mean_Sand,SD_Sand,Mean_Silt,SD_Silt
AN-15,576.42,248.46,0.73,1.3,1.16,361.05,15.42,199.62,0,0,0,48.26,0.94,0.07,0.19,1.82,25.31,90.55,10.59,1.0457,0.6173,17.526,18.14,27.81,29.529,20.648,20.958,41.381,33.392
AN-16,542.26,275.55,3.33,1.49,1.27,304.15,15.72,188.05,18.18,264.83,2.56,47.17,0.77,0.15,0.45,2.19,29.1,92.04,11,1.1005,0.6186,14.68,14.133,27.891,29.541,20.194,20.539,41.875,33.809
AN-17,505.14,252.39,6.71,1.5,1.27,269.79,23.07,172.89,19.55,274.51,2.67,46.46,0.77,0.14,0.21,2.39,32.93,116.5,19.28,1.1357,0.6148,14.506,13.649,28.907,29.514,18.367,18.637,42.077,33.301
AN-18,567.72,212.55,4.01,1.49,1.23,321.91,25.64,209.75,0,0,0,31.22,0.92,0.16,0.35,1.44,35.9,99.68,20.14,1.093,0.6112,14.273,13.546,27.113,28.831,20.289,19.513,41.709,32.901
AN-19,539.82,265.47,3.85,1.35,1.08,293.24,20.93,211.86,20.24,267.77,1.42,31.49,0.61,0.16,0.4,1.94,28.21,105.39,15.47,1.1261,0.6159,14.684,13.742,26.112,28.008,19.729,19.608,43.786,33.738
AN-2,488.46,98.78,6.02,1.45,1.32,655.96,32.75,133.53,0,0,0,54.76,2.53,0.17,0.25,13.42,69.77,73.77,17.25,1.0743,0.6441,19.489,18.898,25.956,25.18,20.265,17.882,40.715,30.683
AN-20,528.69,241.5,1.32,1.22,1.03,332.01,18.74,184.17,20.31,275.61,2.36,59.52,1.32,0.15,0.15,18.51,22.76,118.59,14.32,1.1154,0.6115,14.541,13.449,26.307,28.266,20.173,19.718,42.73,33.254
AN-21,571.75,298.77,0.74,1.31,0.98,335.08,14.64,144.38,20.08,293.38,0.9,65.88,0.65,0.02,0.04,14.52,17.47,96.33,11.87,1.1354,0.6102,14.556,13.484,27.156,28.439,19.898,19.513,42.361,33.177
AN-22,569.96,277.63,0.47,1.1,0.84,323.36,15.67,134.28,20.53,276.73,2.4,43.96,0.73,0.03,0.39,17.59,24.51,93.69,10.35,1.1347,0.6101,14.679,13.443,26.226,27.722,20.345,20.675,43.445,33.67
AN-23,533.75,271.32,2.76,1.35,1.09,303.3,15.24,146.97,20.77,276.42,1.81,60.71,0.72,0.07,0.2,13.38,22.29,85.41,12.12,1.1465,0.6137,15.129,13.878,27.958,28.709,18.385,18.868,43.41,33.78
AN-24,525.68,233.73,2.2,1.23,1,264.37,9.35,133.35,19.74,283.01,1.79,64.61,0.11,0.13,0.35,2.41,15.89,84.82,6.73,1.1585,0.6151,15.544,14.242,30.631,30.357,17.236,17.94,41.865,33.628
AN-25,560.35,244.69,1.35,0.94,0.76,257.34,9.16,131.91,19.1,284.3,1.81,64.55,1.49,0.16,0.34,1.7,15.21,97.78,7.79,1.1539,0.6148,14.972,13.482,28.964,29.161,18.335,19.247,42.558,33.917
AN-26,570.27,261.58,4.09,1.03,0.72,247.65,10.85,139.91,19.56,282.38,1.89,64.12,2.24,0.08,0.37,2.27,12.59,99.09,8,1.1539,0.6111,15.307,13.65,28.554,29.318,19.166,20.23,42.7,34.065
AN-27,583.32,290.19,3.27,1.3,1.05,242.47,10.41,146.22,20.89,269.83,2.82,65.34,1.53,0.06,0.25,2.24,11.63,106.43,8.57,1.1561,0.6115,15.793,13.792,28.323,30.04,20.191,21.743,42.769,34.253
AN-28,590.41,302.66,7.49,1.09,0.98,232.45,9.57,185.18,21.36,279.5,1.68,65.8,1.78,0.06,0.12,2.08,10.05,120.98,7.38,1.1606,0.616,15.921,13.983,27.544,29.613,20.715,22.885,43.789,35.019
AN-29,590.28,267.25,4.55,1.22,0.97,249.83,10.16,182.59,21.96,274.07,1.49,64.91,1.53,0.04,0.2,2.11,10.87,128.12,7.65,1.1593,0.6204,15.817,14.374,28.717,30.865,19.688,22.541,44.391,35.604
AN-3,509.98,184.45,9.99,1.35,1.29,557.6,19.88,86.13,18.5,218.6,0.76,65.56,1.8,0.18,0.32,8.07,79.38,69.95,13.04,1.1275,0.6432,17.845,16.981,26.786,27.038,21.261,18.885,39.721,30.758
AN-30,578.95,193.88,0.81,0.67,0.38,272.71,8.71,181.51,22.07,266.5,2.55,65.19,0.68,0.05,0.29,2.52,10.21,119.61,6.36,1.1537,0.6185,16.743,15.695,29.348,30.82,20.597,23.089,41.905,34.426
AN-31,547.35,263.48,2.05,1.01,0.82,266.35,12.93,181.94,22.4,274.85,1.55,60.84,0.31,0.04,0.03,5.32,13.36,118.66,9.41,1.1536,0.6249,16.232,14.836,27.911,29.83,19.962,21.801,43.322,34.718
AN-4,581.51,167.64,3.77,1.48,1.35,582.8,28.27,128.35,0,0,0,68.25,0.45,0.08,0.21,2.25,63.13,80.28,19.18,1.0972,0.6408,17.935,17.272,26.85,26.862,21.102,18.877,39.91,30.848
AN-5,638.25,188.92,3.48,1.43,1.19,559.04,30.37,130.99,0,0,0,66.1,0.81,0.04,0.56,2.42,68.69,79.67,19.92,1.0887,0.6409,18.221,17.738,27.451,27.666,21.624,19.395,39.276,30.912
AN-6,559.98,230.87,4.72,1.39,1.13,495.03,26.58,118.01,17.75,253.61,2.32,67.91,2.48,0.06,0.33,3.3,46.26,85.53,20.31,1.1207,0.6351,17.299,16.16,25.966,26.67,22.812,19.961,39.249,30.892
AN-7,548.59,266.26,2.68,1.51,1.37,430.17,18.3,135.49,17.49,273.75,2.67,52.82,2.71,0.16,0.42,18.03,39.83,69.69,18.77,1.1039,0.6289,16.911,16.099,27.986,29.671,21.255,20.024,39.969,32.286
AN-8,538.81,277.87,1.7,1.19,1.05,397.77,8.67,169.33,18.32,266.41,1.95,60.1,0.87,0.13,0.26,13.45,9.72,109.81,8.32,1.1135,0.6147,15.613,14.982,27.404,29.749,22.417,20.881,39.978,32.547
AN-9,531.08,173.11,4.02,1.35,1.11,402.82,20.57,202.95,0,0,0,44.46,3.35,0.09,0.47,1.85,43.02,92.72,13.67,1.0544,0.6218,14.963,14.437,26.43,28.507,23.227,21.472,39.917,32.225
AO-10,551.25,155.74,3.75,1.49,1.3,357.46,26.72,174.21,18.53,275.35,2.27,44.82,1.19,0.14,0.39,2.16,52.34,104.1,14.54,1.0391,0.6148,14.864,14.383,26.874,28.742,21.726,20.702,40.882,32.793
AO-11,491.68,252.56,1.96,1.24,1.07,336.33,17.42,156.06,19.11,281.58,1.18,54.53,1.62,0.01,0.07,6.59,24.78,99.41,11.77,1.0753,0.6219,15.262,14.324,26.906,28.823,21.306,20.794,41.506,33.143
AO-12,540.83,224.26,0.87,1.05,0.93,344.61,15.65,155.88,19.28,273.97,1.56,60.66,0.95,0.05,0.24,2.58,22.1,114.39,12.31,1.0426,0.6186,14.477,13.9,26.52,28.793,21.694,21.079,41.469,33.092
AO-13,552.18,211.53,4.32,1.56,1.42,289.96,27.69,190.01,19.93,254.64,0.9,47,1.26,0.06,0.36,3.34,53.4,105.34,24.88,1.0812,0.6138,15.829,14.776,27.384,29.386,21.025,21.556,42.271,33.681
AO-14,525.15,259.42,0.33,1.2,0.83,362.13,12.77,140.22,20.03,272.12,1.3,48.29,1.79,0.11,0.42,1.19,24.69,105.97,9,1.0668,0.6133,15.153,14.741,27.353,29.105,20.824,20.812,41.703,33.269
AO-15,528.73,251.56,1.98,1.24,0.94,343.1,12.49,153.75,18.98,265.07,2.12,48.11,1.93,0.19,0.48,1.58,24.51,98.89,11.48,1.0455,0.629,15.6,15.003,28.316,30.192,20.456,21.297,41.57,33.97
AO-16,535.24,239.83,1.63,1.49,1.21,331.45,31.65,195.6,0,0,0,45.98,0.51,0.06,0.34,2.12,46.78,100.58,21.52,1.0634,0.6129,14.879,14.316,28.256,29.91,19.6,19.727,41.77,33.417
AO-17,636.26,284.13,3.18,1.42,1.25,335.46,23.04,179.99,21.31,262.16,2.89,35.74,1.68,0.18,0.47,5.46,31.72,109.86,18.16,1.0682,0.6135,14.924,14.164,27.321,29.501,20.157,20.247,42.192,33.569
AO-18,601.81,130.87,0.43,1.05,0.84,348.67,22.03,199.67,0,0,0,73.5,1.05,0.13,0.36,0,23.42,110.96,15.01,1.0612,0.6091,13.841,12.916,26.23,28.759,20.983,20.54,42.587,33.443
AO-19,482.38,240.18,1.74,1.22,1,341.42,14.08,191.91,19.14,265.5,6.66,69.12,1.69,0.05,0.26,7.74,17.5,94.46,11.33,1.0924,0.6201,14.872,13.792,26.734,28.303,22.273,21.434,40.389,32.921
AO-2,497.41,218.88,5.66,1.5,1.34,478.7,17.58,166.43,0,0,0,69.34,0.74,0.13,0.13,2.24,45.53,65.23,11.52,1.1434,0.6405,18.065,17.4,26.481,27.48,21.087,18.907,40.415,31.016
AO-20,502.55,252.74,3.29,1.26,1.01,312.97,9.16,168.41,19.66,273.96,2.09,71.36,0.53,0.07,0.1,2.42,10.87,95.89,7.04,1.1694,0.612,15.927,14.655,27.378,28.687,20.847,20.781,41.703,33.466
AO-21,537.1,275.08,4.98,1.37,1.15,294.69,11.36,158.44,20.52,275.41,2.06,42.16,0.54,0.04,0.14,16.49,16.29,90.31,8.27,1.1633,0.6136,15.135,13.927,29.508,29.551,18.631,19.438,41.889,33.52
AO-22,546.3,278.02,6.35,1.36,1.23,268.51,15.26,165.03,20.88,289.9,1.56,39.23,0.67,0.1,0.03,13.36,15.97,95.61,11.28,1.1535,0.6176,14.8,13.258,28.47,28.971,19.511,20.109,42.187,33.464
AO-23,520.16,254.84,4.48,1.4,1.14,258.65,8.54,162.35,21.11,282.42,2.55,64.74,1.29,0.04,0.42,2.07,11.48,100.68,5.92,1.1648,0.6181,15.752,14.216,29.949,30.338,19.013,19.854,41.529,33.668
AO-24,554,274.27,3.67,1.33,1.06,245.08,7.63,167.45,20.85,283.08,2.04,65.98,1.27,0.04,0.67,1.73,9.43,94.41,6.79,1.1598,0.6198,15.679,14.137,30.364,30.393,20.372,21.646,40.218,33.445
AO-25,552.05,219.96,2.41,1.03,0.71,237.73,6.96,153.19,20.51,283.05,1.42,66.11,2.83,0.11,0.25,1.99,11.59,95.91,5.22,1.1587,0.6189,16.186,14.54,29.348,30.511,21.945,23.429,40.038,33.855
AO-26,548.06,246.57,2.92,0.91,0.72,224.86,5.57,182.85,20.5,269.37,2.61,66.73,2.04,0.08,0.06,1.98,5.2,106.88,3.8,1.1644,0.6204,16.831,14.949,27.622,30.622,25.083,26.362,39.111,34.253
AO-27,564.81,228.09,3.57,1.35,0.92,223.81,5.74,187.09,21.27,269.41,1.95,67.24,1.11,0.09,0.06,2.14,5.86,108.24,4.28,1.1622,0.6203,16.957,15.171,27.919,30.553,23.96,26.108,40.239,34.612
AO-28,555.86,190.93,1.51,1.32,0.78,238.92,8.03,190.82,21.69,271.05,1.5,65.63,0.77,0.01,0.06,1.89,9.85,125.76,5.36,1.1556,0.6254,16.715,15.226,28.136,30.709,20.359,23.24,44.597,35.738
AO-29,584.58,240.26,0.89,0.92,0.64,261.62,8.11,174.78,21.32,271.29,1.93,66.09,1,0.04,0.26,2.54,9.16,123.87,6.98,1.1536,0.6228,16.811,15.888,29.579,31.328,21.559,24.491,41.293,34.471
AO-3,516.79,261.95,3.74,1.47,1.23,432.56,13.19,121.68,18.68,223.66,1.03,69.86,1.32,0.06,0.26,2.66,27.88,85.71,11.6,1.1349,0.6317,16.969,16.705,26.466,28.75,21.894,20.628,40.698,32.091
AO-30,552.29,276.33,4.88,0.94,0.81,272.37,13.02,178.5,21.74,272.24,1.6,67.24,0.75,0.04,0.5,4.04,20.49,99.59,9.03,1.1547,0.6187,16.129,15.032,28.313,29.526,16.987,18.266,44.682,34.665
AO-31,547.62,245.81,3.39,0.9,0.73,285.36,11.16,219.99,22.25,271.35,1.45,69.45,0.54,0.06,0.57,5.38,19.02,130.08,9.39,1.144,0.6137,16.835,15.174,27.623,28.976,16.275,17.18,45.586,34.777
AO-4,572.75,307.91,4.61,1.4,1.23,427.05,12.12,127.8,18.78,220.56,0.68,70.9,0.49,0.04,0.23,2.2,24.59,85.31,11.22,1.1146,0.6274,16.597,15.873,27.986,30.184,22.216,21.232,39.447,32.799
AO-5,549.39,280.08,5.06,1.28,1.14,400.38,9.87,123.76,18.12,254.25,2.56,71.85,1.75,0.03,0.25,1.61,26.61,71.69,7.99,1.097,0.6192,16.043,15.298,27.306,29.317,21.236,20.691,40.923,32.778
AO-6,554.45,303.58,5.3,1.33,1.13,419.04,18.43,146.53,19.64,251.13,2.83,60.35,2.78,0.19,0.34,15.94,24.81,115.94,12.82,1.1157,0.6186,16.157,15.388,27.279,28.056,21.568,19.661,39.627,31.595
AO-7,555.69,181.82,3.47,1.47,1.28,403.6,22.54,152.08,18.4,280.02,2.05,33.53,3.33,0.06,0.19,3.73,33.45,103.4,15.48,1.0738,0.6142,14.778,14.093,28.165,30.105,21.858,20.58,39.481,32.337
AO-8,525.52,233.41,0.58,1.07,0.98,402.85,14.2,158.39,18.05,278.67,3.35,49.59,3.78,0.07,0.31,1.59,22.72,109.05,9.31,1.0649,0.6137,14.734,14.089,27.313,29.29,22.277,20.636,39.887,32.326
AO-9,565.71,143.32,0.28,1.19,0.89,403.19,21.79,177.07,18.26,277.56,1.9,46.59,0.89,0.24,0.34,1.08,38.78,116.59,11.71,1.0359,0.6168,15.031,14.68,27.305,29.4,22.15,21.195,40.169,33.099
AP-10,546.05,224.74,0.44,1.37,1.16,350.9,18.59,171.78,0,0,0,47.84,0.65,0.1,0.27,0.82,31.58,117.62,13.8,1.0353,0.6114,14.901,14.543,26.993,29.161,20.915,20.552,41.92,33.201
AP-11,524.38,263.39,3.17,1.26,1.1,297.91,16.9,142.58,19.95,261.77,2.03,51.68,1.46,0.04,0.5,7.19,34.84,78.43,16.41,1.0846,0.6182,14.86,13.942,28.782,29.644,19.348,19.669,41.695,33.401
AP-12,507.13,251.22,5.23,1.21,1.05,279.3,15.5,152.59,18.84,255.69,3.13,59,0.84,0.09,0.48,3.51,19.65,119.56,11.77,1.1245,0.6159,14.705,13.455,29.167,29.603,18.443,18.682,42.088,33.41
AP-13,494.71,247.25,2.43,1.43,1.33,294.95,15.76,141.37,19.32,269.77,2.27,59.49,1.74,0.09,0.46,3.7,41.98,98.04,15.11,1.1041,0.6153,14.954,13.639,27.29,28.653,20.406,20.531,42.16,33.315
AP-14,515.22,265.18,3.16,1.4,1.18,259.73,14.68,140.6,19.9,269.78,2.26,51.79,1.3,0.17,0.13,8.75,28.26,98.84,16.69,1.1314,0.6135,16.256,14.878,28.521,29.895,20.088,21.136,42.258,33.972
AP-15,532.81,264.81,4.46,1.26,1.11,285.96,15.66,149.15,19.43,255.42,2.64,46.78,1.64,0.22,0.36,1.65,30.11,107.63,15.15,1.1017,0.6224,16.205,15.353,29.125,29.94,18.033,18.352,42.458,33.918
AP-16,556.28,202.78,1.97,1.54,1.27,349.43,22.3,175.94,0,0,0,48.15,0.58,0.07,0.2,1.34,24.67,114.58,18.72,1.0471,0.6157,15.405,14.671,28.75,29.98,20.811,20.923,40.415,33.259
AP-17,584.15,151.54,0.1,0.9,0.62,357.24,18.1,170.98,0,0,0,33.4,0.74,0.12,0.34,0.91,22.72,111.69,14.11,1.0429,0.6192,14.681,14.202,28.156,29.849,20.517,20.737,41.145,33.472
AP-18,573.73,207.61,0.98,0.95,0.87,346.82,15.96,168.55,19.77,269.9,2.08,55.09,1.97,0.12,0.27,18.99,20.72,112.96,10.52,1.0788,0.6144,14.276,13.699,27.22,29.572,21.473,21.401,41.346,33.455
AP-19,530.62,250.98,3.14,1.27,1.03,355.54,16.63,185.38,19.66,266.46,3.14,70.36,0.26,0.02,0.22,2.58,18.42,102.21,11.74,1.13,0.6129,14.31,13.289,27.01,28.89,20.932,20.673,41.774,33.259
AP-2,537.02,169.43,3.3,1.41,1.27,516.13,15.52,145.57,17.74,222.12,0.98,59.92,0.5,0.02,0.06,10.83,37.12,85.39,9.63,1.1004,0.6365,17.201,16.389,26.503,27.246,21.948,19.283,39.195,30.368
AP-20,498.76,254.27,2.37,1.32,1.06,318.85,13.09,174.41,19.85,263.87,3.32,50.25,0.98,0.11,0.27,19.13,17.22,90.99,10.43,1.1489,0.612,15.857,14.631,26.878,28.267,20.96,20.708,41.978,33.458
AP-21,527.03,256.23,2,1.32,0.91,302,13.36,195.93,19.8,272.06,3.1,33.47,0.44,0.07,0.05,5.05,18.75,95.09,8.95,1.1478,0.6089,15.604,14.248,27.546,29.331,18.31,19.32,44.7,34.629
AP-22,537.61,278.97,1.14,1.25,0.94,305.38,15.85,204.87,20.39,276.35,3.18,43.44,0.66,0.09,0.29,17.77,16.32,110.01,11.43,1.1455,0.6166,14.933,13.546,27.347,28.503,19.042,19.496,43.503,33.824
AP-23,514.61,250.02,2.64,1.49,1.21,278.31,12.62,201.49,19.77,276.45,1.97,67.6,0.57,0.1,0.21,3.18,11.53,98.23,9.33,1.1594,0.6156,14.9,13.547,30.614,30.647,18.607,19.567,41.324,33.467
AP-24,544.07,277.56,6.8,1.1,1,248.65,8.64,178.59,0,0,0,64.9,0.31,0.05,0.4,2.28,10.72,95.77,5.34,1.158,0.6164,15.794,14.016,29.643,30.224,20.731,21.644,40.549,33.18
AP-25,565.45,279.17,10.12,1.28,1.12,231.19,5.83,173.38,21.2,271.9,1.53,68.25,1.8,0.11,0.25,1.29,6.15,96.63,4.05,1.1577,0.6249,16.464,14.522,28.803,30.462,23.893,25.032,38.738,33.296
AP-26,518.7,259.13,3.87,1.23,1.07,224.21,7,178.43,21.03,266.98,2.06,64.93,1.17,0.09,0.07,3.24,7.06,106.35,5.34,1.1579,0.6283,16.674,14.744,27.26,30.298,26.232,27.135,38.328,33.945
AP-27,516.44,262.19,3.72,1.28,1.03,221.38,7.38,164.52,21.08,268.04,2.2,62.31,1.44,0.11,0.06,2.47,13.41,101.13,5.4,1.1502,0.6226,17.037,14.969,26.5,29.964,26.825,27.616,38.91,34.039
AP-28,522.57,263.78,6.38,1.65,1.44,221.45,7.61,152.23,21.61,266.79,1.79,63.62,1.11,0.06,0.26,2.99,13.32,111.37,5.86,1.154,0.6287,16.57,15.426,26.881,30.039,25.045,26.749,40.343,34.502
AP-29,554.7,281.73,8.67,1.72,1.43,229.18,10.02,156.74,21.31,275.88,1.78,64.13,0.54,0.04,0.09,4.03,21.18,114.71,9.41,1.1463,0.6206,17.853,17.118,28.167,30.649,20.888,22.716,42.606,34.889
AP-3,511.51,76.33,2.18,1.56,1.34,469.95,26.16,173.41,0,0,0,59.9,0.98,0.22,0.26,12.93,36.19,101.13,15.74,1.0962,0.6304,16.497,15.873,26.199,27.364,22.369,20.008,39.519,31.066
AP-30,516.25,264.91,6.19,1.56,1.34,252.45,17.01,172.14,21.74,276.8,1.51,60.01,1.31,0.12,0.42,7.16,32.78,123.62,13.59,1.1431,0.6156,16.439,15.692,28.584,30.135,19.581,21.071,42.715,34.276
AP-31,528.4,267.33,9.47,1.69,1.46,242.88,19.8,157.97,22.84,273.36,1.48,53.16,1.48,0.04,0.04,8.91,25.17,114.84,12.26,1.1457,0.6106,16.224,14.53,27.529,29.445,19.096,20.111,43.945,34.52
AP-32,591.72,249.25,2.65,1.5,1.17,269.17,18.22,154.33,0,0,0,49.36,0.87,0.05,0.57,7.51,39.8,82.99,11.68,0,0,0,0,0,0,0,0,0,0
AP-4,539.34,258.64,5.18,1.4,1.21,391.27,16.1,168.76,19,262.37,0.84,68.81,1.29,0.01,0.35,7.37,35.67,84.82,13.49,1.0702,0.6242,15.219,15.215,26.769,29.607,21.5,21.189,41.533,33.364
AP-5,549.86,284.09,5.93,1.43,1.05,351.26,7.33,138.27,17.85,256.06,1.86,72.72,1.28,0.05,0.3,1.92,16.36,74.51,6.57,1.0557,0.6193,15.663,15.021,27.393,29.386,19.022,20.079,43.935,34.492
AP-6,533.36,276.85,2.91,1.42,1.12,386.87,17.69,189.7,19.42,221.24,2.57,68.69,2.82,0.26,0.36,6.17,29.7,123.98,13.72,1.0626,0.6168,15.166,14.575,27.409,28.905,20.05,19.976,42.169,33.32
AP-7,525.73,262.83,4.16,1.44,1.26,389.63,21.23,155.54,20.55,214.19,0.5,34.03,1.17,0.03,0.46,10,33.67,98.06,14.59,1.0831,0.6191,15.126,14.159,27.42,28.3,20.904,20.199,40.772,32.445
AP-8,588.16,297.48,1.71,1.35,1.18,357.38,18.9,137.56,19.17,266.6,2.1,36.47,1.22,0.07,0.48,6.75,28.53,106.16,15.32,1.0508,0.6081,14.653,13.786,26.316,28.187,20.259,20.127,42.971,33.004
AP-9,530.54,277.89,2.16,1.3,1.15,338.31,16.39,152.99,19.14,268.16,1.92,47.8,0.93,0.25,0.12,1.76,25.18,87.63,12.19,1.0739,0.6129,14.894,13.915,26.801,28.714,19.859,20.246,43.144,33.679
AQ-10,499.32,226.04,2.48,1.24,1.01,286.96,8.33,157.29,19.57,272.58,2.48,56.6,0.89,0.05,0.28,6.77,9.89,99.15,6.44,1.0928,0.6062,15.07,13.78,28.795,29.827,19.074,20.097,42.781,34.126
AQ-11,495.88,251.62,4.44,1.18,0.98,259.67,7.33,171.1,20.07,263.34,1.95,66.9,0.43,0.07,0.2,4.89,13.53,76.45,5.16,1.1283,0.6116,14.931,13.209,27.979,29.257,19.945,20.786,42.67,34.091
AQ-12,468.06,187.59,7.35,1.49,1.23,247.25,10.37,154.45,0,0,0,64.89,0.85,0.05,0.28,1.94,24.87,103.58,10.28,1.1324,0.6086,16.198,14.88,30.152,30.406,20.457,21.54,40.012,33.4
AQ-13,496.01,233.89,1.7,1.28,1.07,236.17,6.01,234.23,19.4,263.36,2.29,69.83,0.98,0.18,0.05,9.18,10.69,111.82,4.53,1.1479,0.6156,16.125,14.294,28.777,29.988,21.475,22.953,41.26,34.006
AQ-14,536,251.99,4.22,1.52,1.24,277.61,21.69,205.41,19.88,298.96,0.16,34.87,0.61,0.18,0.2,8.6,36.43,112.02,19.88,1.1396,0.6144,15.819,14.825,29.518,30.454,18.857,19.494,41.808,33.685
AQ-15,543.8,199.49,11.67,1.61,1.43,262.62,19.34,190.17,0,0,0,37.44,1.34,0.17,0.22,8.2,28.57,115.89,17.75,1.1499,0.6127,16.131,14.938,29.377,30.231,19.47,20.274,41.76,33.778
AQ-16,534.37,265.66,6.77,1.57,1.41,295.13,21.25,201.17,19.02,265.39,2.27,33.22,0.4,0.15,0.19,1.66,22.37,112.15,16.46,1.1351,0.6171,15.893,14.909,29.23,30.151,18.939,19.453,41.843,33.665
AQ-17,602.54,241.78,2.47,1.18,0.94,309.52,21.88,162.21,0,0,0,38.04,1.64,0.09,0.12,13.32,21.32,116.4,14.05,1.1167,0.6149,15.049,14.249,27.583,29.193,19.083,19.782,43.421,33.994
AQ-18,549,273.62,2.08,1.08,0.9,318.66,16.59,186.88,18.98,222.21,6.62,57.45,0.61,0.03,0.08,18.17,15.56,122.94,11.89,1.1348,0.6177,14.947,14.301,26.568,28.476,19.431,19.872,44.02,34.001
AQ-19,546.67,293.61,1.47,1.24,1.04,338.84,14.1,189.98,18.79,276.13,2.53,61.76,0.5,0.06,0.63,16.15,13.96,108.39,10.08,1.1547,0.6106,14.976,13.542,25.564,27.526,20.257,20.196,44.214,33.912
AQ-2,542.35,133.84,1.23,1.25,1.08,482.96,19.07,176.16,0,0,0,44.29,1.69,0.19,0.23,1.51,28.22,100.05,11.19,1.0971,0.6286,16.291,15.932,26.883,27.977,23.613,20.998,38.018,30.728
AQ-20,518.3,274.66,2.44,1.38,1.16,354.36,17.28,216.85,20.27,266.71,3.09,31.89,0.75,0.05,0.15,1.51,16.92,106.59,10.54,1.1492,0.6166,15.057,14.016,27.098,28.568,20.158,20.314,42.862,33.677
AQ-21,553.68,288.63,2.2,1.29,1.13,345.68,15.08,224.63,19.52,276.96,3.11,32.22,0.25,0.09,0.15,1.98,28.5,90.49,11.03,1.152,0.6118,14.716,13.678,27.223,28.989,19.778,20.197,43.116,33.9
AQ-22,534.68,275.2,1.39,1.45,1.16,318.99,10.59,196.6,19.95,274.98,1.84,36.65,0.52,0.16,0.25,8.82,13.95,90.43,6.61,1.1567,0.6175,14.699,13.415,27.847,28.733,18.694,19.021,43.107,33.652
AQ-23,528.51,189.03,1.53,1.36,0.71,289.42,9.06,196.1,20.48,277,1.46,63.4,0.57,0.04,0.08,7.43,15.97,80.72,6.1,1.1579,0.6109,15.425,13.915,30.157,30.305,17.054,17.9,42.491,33.848
AQ-24,545.47,257.69,5.16,1.1,1.03,245.38,8.23,182.53,21.43,260.48,2.56,65.48,0.98,0.15,0.02,3.4,12.57,88.05,5.21,1.1463,0.6129,16.243,14.565,28.704,29.914,20.074,21.098,41.925,33.799
AQ-25,520.92,264.26,9.28,1.08,0.87,223.25,6.45,185.89,20.59,266.11,2.76,65.16,1.44,0.1,0.08,3.15,6.26,98.58,4.3,1.1543,0.6256,16.628,14.421,27.451,29.97,24.757,25.94,39.543,33.631
AQ-26,483.78,227.14,12.04,1.42,1.3,207.76,6.5,185.53,0,0,0,63.41,1.47,0.13,0.14,0.86,3.11,106.97,4.93,1.1671,0.6274,17.504,15.169,25.524,29.32,28.634,28.151,37.485,33.719
AQ-27,535.16,263.92,5.91,1.28,1.09,204.14,4.4,189.4,20.5,268.42,1.95,62.71,0.33,0.09,0.08,3.55,2.08,104.91,3.56,1.173,0.6322,17.703,16.234,24.845,29.112,29.517,29.332,37.239,34.074
AQ-28,560.46,279.62,12.77,1.46,1.29,204.43,7.97,192.22,20.86,265.16,1.69,55.07,1.38,0.03,0.09,6.65,4.83,107.52,7.18,1.1539,0.6312,16.552,15.665,25.982,30.195,28.623,29.183,37.652,34.053
AQ-29,500.58,256.33,7.13,1.43,1.2,211.89,7.03,232.27,20.63,262.01,2.3,49.55,1.44,0.1,0.04,3.71,11.99,119.45,5.35,1.1634,0.6252,16.355,15.116,26.993,30.311,25.489,26.533,39.388,34.239
AQ-30,526.92,254.15,4.7,1.48,1.21,240.27,11.23,227.74,21.12,266.11,1.65,48.52,1.14,0.07,0.48,2.4,21.74,96.02,7.37,1.1576,0.6175,15.718,14.035,27.849,30.173,22.098,23.415,41.51,34.188
AQ-31,548.36,227.91,8.37,1.61,1.46,232.69,15.26,198.42,21.4,283.85,0.66,47.47,0.48,0.03,0.58,2.54,28.17,108.79,11.18,1.1451,0.6115,17.072,15.443,25.8,28.462,23.467,24.602,42.22,34.351
AQ-32,533.24,243.6,3.27,1.55,1.29,247.16,14.4,226.11,0,0,0,59.37,0.93,0.07,0.29,6.57,25.74,95.37,15.68,1.1579,0.6074,16.516,15.36,26.414,29.056,22.81,24.241,42.393,34.196
AQ-4,470.54,113.75,3.2,1.54,1.21,449.19,21.01,195.54,0,0,0,47.14,0.68,0.12,0.22,5.01,51.73,86.67,10.37,1.0749,0.6226,15.605,15.084,27.501,28.686,22.044,20.046,39.079,31.736
AQ-5,491.79,235.8,6.93,1.32,1.22,356.5,20.23,158.7,18.28,229.69,4.51,55.28,1.36,0.33,0.28,12.12,41.01,89.72,16.41,1.1091,0.611,15.153,13.987,27.719,28.69,19.446,19.082,41.995,33.098
AQ-6,533.02,210.79,0.93,1.27,1.14,392.98,28.75,118.17,17.7,261.75,2.07,33.97,1.55,0.04,0.15,10.28,42.84,107.74,17.65,1.0801,0.6126,14.896,14.001,28.114,29.044,19.599,18.999,41.258,32.643
